participant,AugendGroup,block,Augend,Addend,Response,True,accuracy,rt,profil
11,2,2,J,5,O,t,1,3732.08979994524,b
11,2,2,D,3,H,t+-1,1,3416.43489990383,b
11,2,2,J,4,O,t+-1,1,3607.86550003104,b
11,2,2,G,2,J,t+-1,1,2400.83080006298,b
11,2,2,J,2,L,t,1,2305.03839999437,b
11,2,2,G,5,L,t,1,5940.65410003532,b
11,2,2,D,4,H,t,1,2544.75980007555,b
11,2,3,D,5,I,t,1,2221.61110001616,b
11,2,3,G,5,L,t,1,4101.70280002058,b
11,2,3,D,4,H,t,1,3258.48949991632,b
11,2,3,J,2,L,t,1,4424.21480000485,b
11,2,3,G,4,L,t+-1,1,4304.39349997323,b
11,2,3,D,2,G,t+-1,1,1157.70969993901,b
11,2,3,J,3,N,t+-1,1,3575.43869991787,b
11,2,3,G,3,J,t,1,2377.45759997051,b
11,2,3,G,2,J,t+-1,1,1858.8939999463,b
11,2,3,D,3,H,t+-1,1,1576.92760007922,b
11,2,3,J,5,O,t,1,3601.37489996851,b
11,2,3,J,4,O,t+-1,1,978.146499954164,b
11,2,3,D,5,J,t+-1,1,2875.37819996942,b
11,2,3,D,3,G,t,1,2345.08680005092,b
11,2,3,G,3,K,t+-1,1,2019.95580003131,b
11,2,3,J,3,M,t,0,4467.77490002569,b
11,2,3,G,2,I,t,1,4113.54420008138,b
11,2,3,D,2,F,t,1,2014.40419990104,b
11,2,3,J,5,P,t+-1,1,2366.83379998431,b
11,2,3,D,4,I,t+-1,1,3976.42319998704,b
11,2,3,G,5,M,t+-1,1,4369.86129998695,b
11,2,3,J,4,N,t,1,6540.45490000863,b
11,2,3,G,4,K,t,1,5792.32179990504,b
11,2,3,J,2,M,t+-1,1,3042.19089995604,b
11,2,3,G,4,K,t,1,2705.72550001089,b
11,2,3,G,3,K,t+-1,1,2013.75479996204,b
11,2,3,D,4,I,t+-1,1,3461.68629999738,b
11,2,3,J,4,N,t,1,4540.4762000544,b
11,2,3,D,2,F,t,1,1159.813700011,b
11,2,3,J,2,M,t+-1,1,4673.83400001563,b
11,2,3,D,5,J,t+-1,1,3160.04009998869,b
11,2,3,J,5,P,t+-1,1,6585.98570001777,b
11,2,3,G,5,M,t+-1,1,2724.38790008891,b
11,2,3,D,3,G,t,1,2928.19439992309,b
11,2,3,J,3,M,t,1,3812.35500006005,b
11,2,3,G,2,I,t,1,1268.56559992302,b
11,2,3,D,4,H,t,1,2089.2730000196,b
11,2,3,G,2,J,t+-1,1,2086.34799998254,b
11,2,3,D,3,H,t+-1,1,2514.77310003247,b
11,2,3,J,4,O,t+-1,1,3543.65070001222,b
11,2,3,D,5,I,t,1,2018.73830007389,b
11,2,3,G,3,J,t,1,1714.11870000884,b
11,2,3,J,5,O,t,1,4829.69449996017,b
11,2,3,J,2,L,t,1,2014.55279998481,b
11,2,3,J,3,N,t+-1,1,1982.3827999644,b
11,2,3,D,2,G,t+-1,1,2159.77679996286,b
11,2,3,G,5,L,t,1,1841.69410006143,b
11,2,3,G,4,L,t+-1,1,1440.27120003011,b
11,2,3,J,2,M,t+-1,1,2167.44570003357,b
11,2,3,J,3,M,t,1,1856.77129996475,b
11,2,3,G,4,K,t,1,3799.01230009273,b
11,2,3,D,5,J,t+-1,1,2095.44659999665,b
11,2,3,D,3,G,t,1,2107.88070003036,b
11,2,3,G,5,M,t+-1,1,2175.88699993212,b
11,2,3,J,5,P,t+-1,1,1601.59929993097,b
11,2,3,G,3,K,t+-1,1,2544.81310001575,b
11,2,3,D,4,I,t+-1,1,4139.74959996995,b
11,2,3,G,2,I,t,1,1951.77679997869,b
11,2,3,J,4,N,t,1,2513.60409997869,b
11,2,3,D,2,F,t,1,1037.8694999963,b
11,2,3,G,4,L,t+-1,1,1852.36939997412,b
11,2,3,J,3,N,t+-1,1,3330.20299999043,b
11,2,3,D,5,I,t,0,1949.80429997668,b
11,2,3,D,4,H,t,1,4775.69030004088,b
11,2,3,D,3,H,t+-1,1,3842.6741999574,b
11,2,3,J,5,O,t,1,1482.11069998797,b
11,2,3,G,2,J,t+-1,1,2815.22069999483,b
11,2,3,G,5,L,t,1,1959.34609998949,b
11,2,3,D,2,G,t+-1,1,3225.78999993857,b
11,2,3,G,3,J,t,0,1969.06059992034,b
11,2,3,J,2,L,t,1,4378.1865000492,b
11,2,3,J,4,O,t+-1,1,2100.87060008664,b
12,2,0,G,4,L,t+-1,0,5728.25050004758,nb
12,2,0,G,2,J,t+-1,1,3893.23559997138,nb
12,2,0,D,5,I,t,1,8274.34500004165,nb
12,2,0,J,5,O,t,1,6010.09789993987,nb
12,2,0,G,5,L,t,1,4795.21960008424,nb
12,2,0,G,3,J,t,1,5805.04639993887,nb
12,2,0,D,4,H,t,1,4550.09480006993,nb
12,2,0,D,3,H,t+-1,1,1592.85060002003,nb
12,2,0,D,2,G,t+-1,1,1385.31030004378,nb
12,2,0,J,2,L,t,1,2825.80889994279,nb
12,2,0,J,3,N,t+-1,1,5890.03669994418,nb
12,2,0,J,4,O,t+-1,1,6679.58979995456,nb
12,2,0,D,4,I,t+-1,1,1902.81280002091,nb
12,2,0,G,5,M,t+-1,0,4954.32449993677,nb
12,2,0,D,2,F,t,1,1870.06440002006,nb
12,2,0,J,2,M,t+-1,1,3810.69810001645,nb
12,2,0,G,4,K,t,1,3515.52150002681,nb
12,2,0,G,2,I,t,1,2696.58710004296,nb
12,2,0,J,3,M,t,1,2957.64410006814,nb
12,2,0,D,5,J,t+-1,1,5720.24980001152,nb
12,2,0,G,3,K,t+-1,1,5732.36549994908,nb
12,2,0,D,3,G,t,0,2024.76519998163,nb
12,2,0,J,5,P,t+-1,0,8735.57520005852,nb
12,2,0,J,4,N,t,1,4476.25770000741,nb
12,2,0,G,3,J,t,1,2826.68350008316,nb
12,2,0,J,3,N,t+-1,1,2650.67830006592,nb
12,2,0,J,5,O,t,1,3537.01880003791,nb
12,2,0,J,2,L,t,1,1947.76030001231,nb
12,2,0,D,3,H,t+-1,1,2302.68099997193,nb
12,2,0,G,2,J,t+-1,1,4146.65579993743,nb
12,2,0,J,4,O,t+-1,1,4006.52440008707,nb
12,2,0,D,4,H,t,0,4127.38860002719,nb
12,2,0,D,5,I,t,1,4347.14519989211,nb
12,2,0,D,2,G,t+-1,1,1190.21050003357,nb
12,2,0,G,5,L,t,1,4351.13039996941,nb
12,2,0,G,4,L,t+-1,1,1394.29510000628,nb
12,2,0,J,5,P,t+-1,1,8962.2900999384,nb
12,2,0,G,3,K,t+-1,1,5414.95210002177,nb
12,2,0,D,2,F,t,1,1735.55250000209,nb
12,2,0,G,5,M,t+-1,1,6610.26360001415,nb
12,2,0,J,2,M,t+-1,1,3740.39369996171,nb
12,2,0,J,3,M,t,1,1615.20869995002,nb
12,2,0,J,4,N,t,1,9559.52140002046,nb
12,2,0,D,3,G,t,0,2971.54529998079,nb
12,2,0,D,4,I,t+-1,1,1821.85680000111,nb
12,2,0,G,2,I,t,1,2676.85629997868,nb
12,2,0,D,5,J,t+-1,0,3922.85069997888,nb
12,2,0,G,4,K,t,1,8974.63489999063,nb
12,2,0,J,3,M,t,1,3553.98550000973,nb
12,2,0,D,4,I,t+-1,1,1933.01420006901,nb
12,2,0,G,3,K,t+-1,1,3663.11329999007,nb
12,2,0,D,3,G,t,1,5054.38659992069,nb
12,2,0,D,2,F,t,1,1660.74479999952,nb
12,2,0,G,4,K,t,1,3531.24409995507,nb
12,2,0,J,2,M,t+-1,1,2134.69600002281,nb
12,2,0,G,5,M,t+-1,0,5233.65900001954,nb
12,2,0,J,4,N,t,1,5969.4671999896,nb
12,2,0,D,5,J,t+-1,1,5284.04840000439,nb
12,2,0,G,2,I,t,1,2881.85870007146,nb
12,2,0,J,5,P,t+-1,1,6967.8719000658,nb
12,2,0,D,4,H,t,1,4682.86659999285,nb
12,2,0,G,5,L,t,1,5760.10319998022,nb
12,2,0,J,3,N,t+-1,1,6852.06119995564,nb
12,2,0,G,4,L,t+-1,1,5395.72769997176,nb
12,2,0,D,3,H,t+-1,1,4069.48269996792,nb
12,2,0,D,2,G,t+-1,1,2939.46730007883,nb
12,2,0,J,5,O,t,1,8230.61970004346,nb
12,2,0,G,2,J,t+-1,1,3160.02720000688,nb
12,2,0,G,3,J,t,1,1642.49050000217,nb
12,2,0,J,4,O,t+-1,1,4992.38730000798,nb
12,2,0,J,2,L,t,1,2154.11790006328,nb
12,2,0,D,5,I,t,1,4637.09000009112,nb
12,2,1,J,4,O,t+-1,1,4549.50379999355,nb
12,2,1,J,2,L,t,1,2824.72899998538,nb
12,2,1,G,2,J,t+-1,1,3656.44920000341,nb
12,2,1,J,5,O,t,1,2798.34649991244,nb
12,2,1,D,3,H,t+-1,1,6423.55189996306,nb
12,2,1,D,2,G,t+-1,1,1360.01930001658,nb
12,2,1,D,5,I,t,0,2122.12850002106,nb
12,2,1,G,4,L,t+-1,1,6198.14130000304,nb
12,2,1,G,3,J,t,1,2991.91840004642,nb
12,2,1,G,5,L,t,1,4601.03209991939,nb
12,2,1,J,3,N,t+-1,1,5377.8702999698,nb
12,2,1,D,4,H,t,1,4163.89750002418,nb
12,2,1,D,5,J,t+-1,1,4398.73649994843,nb
12,2,1,D,2,F,t,1,1456.57820010092,nb
12,2,1,G,3,K,t+-1,1,2622.12869990617,nb
12,2,1,J,2,M,t+-1,1,2277.90290000849,nb
12,2,1,G,5,M,t+-1,1,5099.48330000043,nb
12,2,1,D,4,I,t+-1,1,3624.13559993729,nb
12,2,1,D,3,G,t,1,2207.99070002977,nb
12,2,1,J,5,P,t+-1,1,4760.35990007222,nb
12,2,1,J,4,N,t,1,3259.81540000066,nb
12,2,1,G,2,I,t,1,3138.0357000744,nb
12,2,1,J,3,M,t,1,3412.68860001583,nb
12,2,1,G,4,K,t,1,3294.14280003402,nb
12,2,1,D,3,G,t,1,2034.69969995786,nb
12,2,1,D,2,F,t,1,977.096799993888,nb
12,2,1,G,4,K,t,1,2474.19189999346,nb
12,2,1,J,4,N,t,1,4063.68470005691,nb
12,2,1,J,2,M,t+-1,1,2750.51949999761,nb
12,2,1,J,3,M,t,1,1721.24079999048,nb
12,2,1,D,4,I,t+-1,1,4220.58029996697,nb
12,2,1,G,5,M,t+-1,1,5012.05430005211,nb
12,2,1,J,5,P,t+-1,1,4149.95760004968,nb
12,2,1,G,2,I,t,1,2040.50489992369,nb
12,2,1,G,3,K,t+-1,1,3543.32409997005,nb
12,2,1,D,5,J,t+-1,1,3602.48329991009,nb
12,2,1,J,2,L,t,1,1938.66770004388,nb
12,2,1,D,4,H,t,0,2661.99810011312,nb
12,2,1,D,2,G,t+-1,1,1284.3123000348,nb
12,2,1,G,4,L,t+-1,1,3624.06850000843,nb
12,2,1,D,3,H,t+-1,1,2616.52839998715,nb
12,2,1,G,3,J,t,1,2071.76249998156,nb
12,2,1,J,3,N,t+-1,1,2301.57070001587,nb
12,2,1,J,5,O,t,1,3785.79370002262,nb
12,2,1,J,4,O,t+-1,1,1178.58909990173,nb
12,2,1,G,5,L,t,1,3956.10650000162,nb
12,2,1,G,2,J,t+-1,1,3854.43439998198,nb
12,2,1,D,5,I,t,1,3509.1363999527,nb
12,2,1,G,5,M,t+-1,1,4857.33599995729,nb
12,2,1,D,2,F,t,1,1329.14070005063,nb
12,2,1,G,3,K,t+-1,1,5155.94140009489,nb
12,2,1,J,2,M,t+-1,1,4342.99889998511,nb
12,2,1,D,4,I,t+-1,1,1354.91489991546,nb
12,2,1,J,4,N,t,1,3444.33110009413,nb
12,2,1,J,5,P,t+-1,1,3987.70900000818,nb
12,2,1,J,3,M,t,1,2517.23230001517,nb
12,2,1,G,4,K,t,1,2871.97730003391,nb
12,2,1,D,5,J,t+-1,1,2742.49730003066,nb
12,2,1,G,2,I,t,1,3080.94809995964,nb
12,2,1,D,3,G,t,1,3542.93049999978,nb
12,2,1,J,2,L,t,1,2594.45650002454,nb
12,2,1,G,5,L,t,1,3267.2246999573,nb
12,2,1,D,3,H,t+-1,1,3345.15680000186,nb
12,2,1,J,4,O,t+-1,1,8260.56700001936,nb
12,2,1,G,4,L,t+-1,1,4932.14089993853,nb
12,2,1,D,2,G,t+-1,1,2127.77679995634,nb
12,2,1,D,4,H,t,1,2083.0117999576,nb
12,2,1,G,3,J,t,1,2751.51149998419,nb
12,2,1,J,3,N,t+-1,1,2938.61599999946,nb
12,2,1,G,2,J,t+-1,1,3612.87579999771,nb
12,2,1,D,5,I,t,1,3518.40169995558,nb
12,2,1,J,5,O,t,1,4010.16980002169,nb
12,2,2,J,4,O,t+-1,1,3226.46180004813,nb
12,2,2,J,5,O,t,1,3090.68929997739,nb
12,2,2,J,2,L,t,1,1639.15250007995,nb
12,2,2,D,4,H,t,1,2366.39229999855,nb
12,2,2,G,5,L,t,1,3399.08889995422,nb
12,2,2,D,5,I,t,0,3087.75239996612,nb
12,2,2,D,2,G,t+-1,1,1948.81759991404,nb
12,2,2,G,4,L,t+-1,1,4415.7207000535,nb
12,2,2,J,3,N,t+-1,1,3687.79779993929,nb
12,2,2,G,3,J,t,1,2773.67110003252,nb
12,2,2,G,2,J,t+-1,1,1638.72330007143,nb
12,2,2,D,3,H,t+-1,1,2325.67200006452,nb
12,2,2,D,4,I,t+-1,1,2297.20799997449,nb
12,2,2,D,5,J,t+-1,1,1734.19569991529,nb
12,2,2,J,2,M,t+-1,1,2089.02439998929,nb
12,2,2,J,3,M,t,1,2300.87510007434,nb
12,2,2,G,5,M,t+-1,1,6089.6135000512,nb
12,2,2,D,2,F,t,1,1399.0036000032,nb
12,2,2,G,4,K,t,1,2664.41589989699,nb
12,2,2,J,5,P,t+-1,1,6181.86410004273,nb
12,2,2,J,4,N,t,1,4696.71019993257,nb
12,2,2,D,3,G,t,1,2597.75860002264,nb
12,2,2,G,3,K,t+-1,1,2767.37210003194,nb
12,2,2,G,2,I,t,1,1976.71209997498,nb
12,2,2,G,4,L,t+-1,1,4561.47519999649,nb
12,2,2,J,4,O,t+-1,1,6373.03510005586,nb
12,2,2,G,2,J,t+-1,1,2871.62109999917,nb
12,2,2,D,4,H,t,1,3676.9705999177,nb
12,2,2,J,5,O,t,1,3386.77480001934,nb
12,2,2,D,3,H,t+-1,1,1475.99500010256,nb
12,2,2,J,2,L,t,1,1634.11079999059,nb
12,2,2,D,5,I,t,0,1704.12450004369,nb
12,2,2,D,2,G,t+-1,1,1251.98639999144,nb
12,2,2,G,3,J,t,1,3169.65729999356,nb
12,2,2,J,3,N,t+-1,1,3572.27200001944,nb
12,2,2,G,5,L,t,1,4094.06779997516,nb
12,2,2,G,4,K,t,1,3075.06079995073,nb
12,2,2,D,5,J,t+-1,1,3000.93599990942,nb
12,2,2,D,4,I,t+-1,1,3969.12779996637,nb
12,2,2,G,2,I,t,1,1627.09379999433,nb
12,2,2,G,3,K,t+-1,1,1851.01620003115,nb
12,2,2,J,4,N,t,1,4360.92300002929,nb
12,2,2,J,2,M,t+-1,1,2075.52409998607,nb
12,2,2,J,5,P,t+-1,1,3569.12689993624,nb
12,2,2,D,3,G,t,1,2402.73720002733,nb
12,2,2,G,5,M,t+-1,0,3338.75910006464,nb
12,2,2,D,2,F,t,1,1077.58539996576,nb
12,2,2,J,3,M,t,1,1722.94369991869,nb
12,2,2,J,5,P,t+-1,1,4974.36059999745,nb
12,2,2,G,4,K,t,1,5713.14949996304,nb
12,2,2,J,2,M,t+-1,1,4461.76159998868,nb
12,2,2,D,2,F,t,1,1053.14830003772,nb
12,2,2,J,4,N,t,1,2834.50220001396,nb
12,2,2,G,5,M,t+-1,1,3905.356900068,nb
12,2,2,G,3,K,t+-1,1,2950.5811999552,nb
12,2,2,G,2,I,t,1,1392.88870000746,nb
12,2,2,D,3,G,t,1,3672.83729999326,nb
12,2,2,D,4,I,t+-1,1,2535.33980005886,nb
12,2,2,D,5,J,t+-1,1,1746.25179998111,nb
12,2,2,J,3,M,t,1,2885.02009992953,nb
12,2,2,G,3,J,t,1,2258.23100004345,nb
12,2,2,D,4,H,t,1,3055.81339995842,nb
12,2,2,D,3,H,t+-1,1,3118.74420009553,nb
12,2,2,J,2,L,t,1,2521.65950008202,nb
12,2,2,J,4,O,t+-1,1,3645.60549997259,nb
12,2,2,G,2,J,t+-1,1,2357.05439990852,nb
12,2,2,G,4,L,t+-1,1,5470.89499991853,nb
12,2,2,G,5,L,t,1,1797.38320002798,nb
12,2,2,D,5,I,t,1,2382.02630006708,nb
12,2,2,J,3,N,t+-1,1,2223.37200003676,nb
12,2,2,D,2,G,t+-1,1,1295.45939993113,nb
12,2,2,J,5,O,t,1,3019.8561999714,nb
12,2,3,G,4,K,t,1,2445.60450001154,nb
12,2,3,D,3,G,t,1,1459.84519994818,nb
12,2,3,J,4,N,t,1,2586.23619994614,nb
12,2,3,G,5,M,t+-1,0,3754.5611000387,nb
12,2,3,J,3,M,t,1,3669.22399995383,nb
12,2,3,G,3,K,t+-1,1,2371.16400001105,nb
12,2,3,J,2,M,t+-1,1,1788.68019999936,nb
12,2,3,D,2,F,t,1,1198.00970004872,nb
12,2,3,J,5,P,t+-1,1,3357.74159990251,nb
12,2,3,D,4,I,t+-1,1,3320.48259989824,nb
12,2,3,D,5,J,t+-1,1,3908.56530005112,nb
12,2,3,G,2,I,t,1,2969.53639993444,nb
12,2,3,G,2,J,t+-1,1,2194.99139999971,nb
12,2,3,G,5,L,t,1,3051.80140002631,nb
12,2,3,J,3,N,t+-1,1,3129.87710000016,nb
12,2,3,J,5,O,t,1,3253.52399994154,nb
12,2,3,D,2,G,t+-1,1,1084.53530003317,nb
12,2,3,D,3,H,t+-1,1,1344.90430005826,nb
12,2,3,J,2,L,t,1,2451.52030000463,nb
12,2,3,G,3,J,t,1,2081.58290002029,nb
12,2,3,J,4,O,t+-1,1,3814.77250007447,nb
12,2,3,D,4,H,t,1,2799.55130000599,nb
12,2,3,D,5,I,t,1,2968.47150009126,nb
12,2,3,G,4,L,t+-1,1,3545.1480000047,nb
12,2,3,J,4,O,t+-1,1,2860.886999988,nb
12,2,3,G,2,J,t+-1,1,1579.68939992134,nb
12,2,3,J,2,L,t,1,1548.49830002058,nb
12,2,3,D,5,I,t,1,4854.63269997854,nb
12,2,3,D,4,H,t,1,1821.84900005814,nb
12,2,3,D,3,H,t+-1,1,1485.0398999406,nb
12,2,3,G,3,J,t,1,2426.01339996327,nb
12,2,3,G,5,L,t,1,4224.97979993932,nb
12,2,3,J,5,O,t,1,4777.90099999402,nb
12,2,3,D,2,G,t+-1,1,1403.51440000813,nb
12,2,3,J,3,N,t+-1,1,2451.7086999258,nb
12,2,3,G,4,L,t+-1,1,3225.53840000182,nb
12,2,3,D,2,F,t,1,1049.64920005295,nb
12,2,3,J,4,N,t,1,2712.2702000197,nb
12,2,3,D,4,I,t+-1,1,2716.28189994954,nb
12,2,3,G,4,K,t,1,3335.83320002072,nb
12,2,3,J,2,M,t+-1,1,2002.99100007396,nb
12,2,3,D,3,G,t,1,2154.66869994998,nb
12,2,3,G,2,I,t,1,1741.71590001788,nb
12,2,3,D,5,J,t+-1,1,2768.27570004389,nb
12,2,3,G,5,M,t+-1,1,3721.56620002352,nb
12,2,3,J,5,P,t+-1,1,3565.09520008694,nb
12,2,3,G,3,K,t+-1,1,2664.28600007203,nb
12,2,3,J,3,M,t,1,3045.88420002256,nb
12,2,3,G,2,I,t,1,1437.2471999377,nb
12,2,3,J,2,M,t+-1,1,2731.82550002821,nb
12,2,3,G,4,K,t,1,3207.4464999605,nb
12,2,3,J,4,N,t,0,7632.49809993431,nb
12,2,3,J,3,M,t,1,2057.07249999978,nb
12,2,3,D,5,J,t+-1,1,3246.87109992374,nb
12,2,3,G,3,K,t+-1,0,3286.01589996833,nb
12,2,3,J,5,P,t+-1,1,3218.764499994,nb
12,2,3,D,4,I,t+-1,1,2826.47309999447,nb
12,2,3,G,5,M,t+-1,1,5786.64830001071,nb
12,2,3,D,3,G,t,1,1924.84330001753,nb
12,2,3,D,2,F,t,1,1191.41420000233,nb
12,2,3,J,4,O,t+-1,1,3464.6307999501,nb
12,2,3,D,2,G,t+-1,1,1278.90869998373,nb
12,2,3,J,3,N,t+-1,1,2508.27790005133,nb
12,2,3,G,4,L,t+-1,1,2896.44600008614,nb
12,2,3,J,2,L,t,1,4117.34520003665,nb
12,2,3,D,5,I,t,1,3217.44759997819,nb
12,2,3,D,3,H,t+-1,1,1249.25510003232,nb
12,2,3,G,3,J,t,1,2503.81490006112,nb
12,2,3,J,5,O,t,0,3555.40960002691,nb
12,2,3,D,4,H,t,1,2630.05389994942,nb
12,2,3,G,5,L,t,1,3469.44899996743,nb
12,2,3,G,2,J,t+-1,1,2580.22610004991,nb
13,1,0,F,3,J,t+-1,1,5832.00160006527,nb
13,1,0,C,5,H,t,1,5864.31549990084,nb
13,1,0,I,3,L,t,0,2519.52600001823,nb
13,1,0,C,3,F,t,1,5923.25820005499,nb
13,1,0,F,4,J,t,0,6832.2279000422,nb
13,1,0,F,5,L,t+-1,1,8968.38760003448,nb
13,1,0,I,2,K,t,1,3612.22340003587,nb
13,1,0,I,5,O,t+-1,1,5612.29009996168,nb
13,1,0,C,2,F,t+-1,1,2685.97440002486,nb
13,1,0,C,4,H,t+-1,1,3050.60959991533,nb
13,1,0,F,2,H,t,1,2129.61459998041,nb
13,1,0,I,4,N,t+-1,0,6188.11039999127,nb
13,1,0,C,5,I,t+-1,1,1855.07330007385,nb
13,1,0,I,2,L,t+-1,1,2940.24899997748,nb
13,1,0,C,2,E,t,1,1855.96910002641,nb
13,1,0,I,3,M,t+-1,1,4061.21840002015,nb
13,1,0,F,5,K,t,1,6387.87909992971,nb
13,1,0,I,4,M,t,1,8990.1622000616,nb
13,1,0,F,4,K,t+-1,1,5673.58430009335,nb
13,1,0,F,3,I,t,1,2495.66050001886,nb
13,1,0,F,2,I,t+-1,1,1173.13280003145,nb
13,1,0,C,4,G,t,1,8542.55179991014,nb
13,1,0,C,3,G,t+-1,1,1738.75390004832,nb
13,1,0,I,5,N,t,1,6805.67289993633,nb
13,1,0,C,4,H,t+-1,1,6071.14550005645,nb
13,1,0,I,5,O,t+-1,1,5910.25299998,nb
13,1,0,F,2,H,t,1,2387.17890006956,nb
13,1,0,C,2,F,t+-1,1,1595.79950000625,nb
13,1,0,C,5,H,t,1,7876.62410002668,nb
13,1,0,I,4,N,t+-1,1,1859.69680000562,nb
13,1,0,F,4,J,t,1,5106.430200045,nb
13,1,0,F,3,J,t+-1,1,935.617299983278,nb
13,1,0,I,3,L,t,1,4129.3813000666,nb
13,1,0,I,2,K,t,1,1341.38700005133,nb
13,1,0,F,5,L,t+-1,0,5536.26309998799,nb
13,1,0,C,3,F,t,1,2436.25089991838,nb
13,1,0,F,4,K,t+-1,1,3499.3136000121,nb
13,1,0,C,3,G,t+-1,1,2191.14459992852,nb
13,1,0,F,2,I,t+-1,1,1744.4894000655,nb
13,1,0,C,4,G,t,1,2562.92729999404,nb
13,1,0,I,3,M,t+-1,1,1765.31000004616,nb
13,1,0,F,5,K,t,1,3134.68010001816,nb
13,1,0,I,2,L,t+-1,1,2898.0864000041,nb
13,1,0,F,3,I,t,0,3655.32260003965,nb
13,1,0,C,5,I,t+-1,1,1693.77359992359,nb
13,1,0,I,4,M,t,1,3626.43980002031,nb
13,1,0,C,2,E,t,1,2361.99860007037,nb
13,1,0,I,5,N,t,1,9540.63379997388,nb
13,1,0,C,5,I,t+-1,0,3417.65269997995,nb
13,1,0,I,5,N,t,1,3385.19499998074,nb
13,1,0,F,5,K,t,0,2387.4305000063,nb
13,1,0,C,4,G,t,1,3619.97370002791,nb
13,1,0,C,2,E,t,1,1627.09600001108,nb
13,1,0,F,4,K,t+-1,1,2859.27740007173,nb
13,1,0,I,4,M,t,1,1313.11200000346,nb
13,1,0,C,3,G,t+-1,1,2964.82519991696,nb
13,1,0,F,2,I,t+-1,1,2791.13819997292,nb
13,1,0,I,3,M,t+-1,1,6264.01769998483,nb
13,1,0,I,2,L,t+-1,1,2847.92349999771,nb
13,1,0,F,3,I,t,1,3223.23590004817,nb
13,1,0,C,5,H,t,1,6567.03829998151,nb
13,1,0,F,2,H,t,1,1721.79680003319,nb
13,1,0,I,5,O,t+-1,1,1564.87660005223,nb
13,1,0,I,2,K,t,1,1974.88820005674,nb
13,1,0,F,5,L,t+-1,1,1632.13879999239,nb
13,1,0,C,2,F,t+-1,1,1679.35919994488,nb
13,1,0,F,3,J,t+-1,1,4068.52279999293,nb
13,1,0,I,4,N,t+-1,1,6235.12299999129,nb
13,1,0,F,4,J,t,1,3554.6658000676,nb
13,1,0,C,4,H,t+-1,1,2557.85909993574,nb
13,1,0,C,3,F,t,1,1832.08119997289,nb
13,1,0,I,3,L,t,1,5575.21480007563,nb
13,1,1,I,5,N,t,1,1258.47910006996,nb
13,1,1,I,2,L,t+-1,1,1943.6635999009,nb
13,1,1,C,2,E,t,1,1450.58050006628,nb
13,1,1,C,4,G,t,1,2040.0736000156,nb
13,1,1,I,3,M,t+-1,1,2127.78450001497,nb
13,1,1,F,5,K,t,1,6850.37850006484,nb
13,1,1,I,4,M,t,1,5218.38660002686,nb
13,1,1,C,3,G,t+-1,1,1434.6645999467,nb
13,1,1,F,4,K,t+-1,1,1113.56229998637,nb
13,1,1,F,2,I,t+-1,1,3197.41599995177,nb
13,1,1,C,5,I,t+-1,1,2214.6954999771,nb
13,1,1,F,3,I,t,1,3214.37659999356,nb
13,1,1,I,3,L,t,1,1806.28609994892,nb
13,1,1,I,2,K,t,1,2518.64599995315,nb
13,1,1,C,3,F,t,1,1194.20929998159,nb
13,1,1,I,5,O,t+-1,0,2370.73300010525,nb
13,1,1,C,2,F,t+-1,1,956.51489996817,nb
13,1,1,F,4,J,t,1,5501.73890008591,nb
13,1,1,C,4,H,t+-1,1,1010.81730006263,nb
13,1,1,F,2,H,t,1,1410.58170003817,nb
13,1,1,C,5,H,t,1,2170.40760000236,nb
13,1,1,F,5,L,t+-1,1,1252.44439998642,nb
13,1,1,F,3,J,t+-1,1,2113.7537000468,nb
13,1,1,I,4,N,t+-1,1,3269.71060002688,nb
13,1,1,I,2,L,t+-1,1,2451.97060005739,nb
13,1,1,F,2,I,t+-1,1,1457.62019988615,nb
13,1,1,F,5,K,t,1,1272.2871999722,nb
13,1,1,I,4,M,t,1,1245.1243000105,nb
13,1,1,C,2,E,t,0,1011.44719996955,nb
13,1,1,F,3,I,t,1,1386.93919999059,nb
13,1,1,I,5,N,t,1,6467.45969995391,nb
13,1,1,F,4,K,t+-1,1,3243.00060002133,nb
13,1,1,C,3,G,t+-1,1,1578.12079996802,nb
13,1,1,C,5,I,t+-1,1,2218.99179997854,nb
13,1,1,C,4,G,t,1,4202.26890000049,nb
13,1,1,I,3,M,t+-1,1,3154.97039991897,nb
13,1,1,I,5,O,t+-1,0,3246.09099992085,nb
13,1,1,F,4,J,t,1,3077.01100001577,nb
13,1,1,C,4,H,t+-1,1,1026.28900005948,nb
13,1,1,C,2,F,t+-1,1,1762.01850001235,nb
13,1,1,I,2,K,t,1,3035.91660002712,nb
13,1,1,I,3,L,t,1,2882.93079996947,nb
13,1,1,C,5,H,t,0,1296.05629993603,nb
13,1,1,F,2,H,t,1,1428.07179992087,nb
13,1,1,F,5,L,t+-1,1,6579.67620005366,nb
13,1,1,I,4,N,t+-1,1,1286.63210000377,nb
13,1,1,C,3,F,t,1,771.374899893999,nb
13,1,1,F,3,J,t+-1,1,1723.56960002799,nb
13,1,1,F,2,H,t,1,951.046900008805,nb
13,1,1,I,4,N,t+-1,1,2432.82370001543,nb
13,1,1,I,5,O,t+-1,1,2032.0003000088,nb
13,1,1,F,3,J,t+-1,1,1198.86869995389,nb
13,1,1,F,4,J,t,1,4007.62859999668,nb
13,1,1,I,3,L,t,1,2184.1279999353,nb
